uid,revenue,popularity,budget,original_title,genres,realease_year,realease_year_decimal
337,304654182,65.40259499999999,92000000,A Good Day to Die Hard,Action,2013,2013.0997267759562
338,25819961,10.660441,145000000,The Alamo,Western,2004,2004.26912568306
339,631442092,77.817571,92000000,The Incredibles,Action,2004,2004.8469945355191
340,10017322,7.029308,98000000,Cutthroat Island,Action,1995,1995.9767759562842
341,226497209,61.121717000000004,95000000,Percy Jackson & the Olympians: The Lightning Thief,Adventure,2010,2010.0860655737704
342,589390539,104.121555,90000000,Men in Black,Action,1997,1997.5054644808743
343,497366869,73.575118,90000000,Toy Story 2,Animation,1999,1999.8319672131147
344,167805466,37.698465,100000000,Unstoppable,Action,2010,2010.844262295082
345,347325802,35.814765,90000000,Rush Hour 2,Action,2001,2001.5915300546446
346,155464351,15.835672,100000000,What Lies Beneath,Drama,2000,2000.5573770491803
347,242988466,46.781182,100000000,Cloudy with a Chance of Meatballs,Animation,2009,2009.7131147540983
348,886686817,69.457898,90000000,Ice Age: Dawn of the Dinosaurs,Animation,2009,2009.4959016393443
349,188133322,43.348022,90000000,The Secret Life of Walter Mitty,Adventure,2013,2013.9658469945357
350,264105545,40.20395,92000000,Charlie's Angels,Action,2000,2000.8387978142075
351,289847354,63.429157,90000000,The Departed,Drama,2006,2006.7636612021859
352,304320254,67.427755,90000000,Mulan,Animation,1998,1998.4658469945357
353,188072649,43.192048,92000000,Tropic Thunder,Action,2008,2008.6079234972676
354,232617430,47.651083,90000000,The Girl with the Dragon Tattoo,Thriller,2011,2011.954918032787
355,366101666,51.881077000000005,90000000,Die Hard: With a Vengeance,Action,1995,1995.3852459016393
356,524028679,57.834787,90000000,Sherlock Holmes,Action,2009,2009.9795081967213
357,94061311,29.608321999999998,100000000,Ben-Hur,Drama,2016,2016.6297814207649
358,186053725,51.548589,120000000,Atlantis: The Lost Empire,Animation,2001,2001.422131147541
360,200276000,38.832842,75000000,Valkyrie,Drama,2008,2008.9849726775958
361,201596308,40.597344,90000000,You Don't Mess with the Zohan,Comedy,2008,2008.4303278688526
362,243637091,140.849495,88000000,Pixels,Action,2015,2015.5437158469945
363,235926552,34.035114,100000000,A.I. Artificial Intelligence,Drama,2001,2001.4959016393443
364,182290266,16.302378,90000000,The Haunted Mansion,Thriller,2003,2003.9016393442623
365,171120329,55.249433999999994,90000000,Contact,Drama,1997,1997.5300546448088
366,190213455,28.200874,95000000,Hollow Man,Action,2000,2000.594262295082
367,162944923,18.69984,80000000,The Interpreter,Crime,2005,2005.2718579234972
368,174578751,40.262260999999995,90000000,Percy Jackson: Sea of Monsters,Adventure,2013,2013.6024590163934
369,156505388,56.81105600000001,95000000,Lara Croft Tomb Raider: The Cradle of Life,Action,2003,2003.5573770491803
370,334901337,51.535701,90000000,Now You See Me 2,Action,2016,2016.422131147541
371,118063304,20.913852,68000000,The Saint,Thriller,1997,1997.2581967213114
372,143049560,27.166757,92000000,Spy Game,Action,2001,2001.8825136612022
373,60874615,16.058284,90000000,Mission to Mars,Science Fiction,2000,2000.1939890710382
374,484635760,46.200041999999996,90000000,Rio,Animation,2011,2011.2581967213114
375,93700000,24.939295,100000000,Bicentennial Man,Comedy,1999,1999.9631147540983
377,140807547,15.350451000000001,90000000,The Devil's Own,Crime,1997,1997.1994535519127
378,35168966,15.625948999999999,100000000,K-19: The Widowmaker,Drama,2002,2002.551912568306
379,79114085,31.802807,20000000,Conan the Barbarian,Adventure,1982,1982.2554644808743
380,108539911,24.100863,88000000,Cinderella Man,Romance,2005,2005.422131147541
381,16178959,3.593349,90000000,The Nutcracker: The Untold Story,Fantasy,2010,2010.898907103825
382,148336445,14.824166,87000000,Seabiscuit,Drama,2003,2003.5601092896175
383,494471524,32.079995000000004,92000000,Twister,Action,1996,1996.3606557377047
384,429632142,57.739713,90000000,Cast Away,Adventure,2000,2000.9767759562842
385,384335608,37.272385,100000000,Happy Feet,Animation,2006,2006.8770491803277
386,288500217,53.213931,75000000,The Bourne Supremacy,Action,2004,2004.5628415300546
387,315156409,36.38795,85000000,Air Force One,Action,1997,1997.568306010929
388,450717150,60.929352,85000000,Ocean's Eleven,Thriller,2001,2001.9357923497269
389,132274484,36.605246,75000000,The Three Musketeers,Adventure,2011,2011.668032786885
390,358375603,56.257411,85000000,Hotel Transylvania,Animation,2012,2012.72131147541
391,340487652,29.21998,85000000,Enchanted,Comedy,2007,2007.8879781420765
392,208076205,34.773106,85000000,Safe House,Action,2012,2012.1079234972676
393,183611771,9.895061,85000000,102 Dalmatians,Comedy,2000,2000.76912568306
394,152930623,36.743324,75000000,Tower Heist,Action,2011,2011.8387978142075
395,194168700,44.967453000000006,85000000,The Holiday,Comedy,2006,2006.938524590164
396,250649836,41.207568,90000000,Enemy of the State,Action,1998,1998.8879781420765
397,219103655,16.479851,85000000,It's Complicated,Comedy,2009,2009.9795081967213
398,311312624,42.069993,85000000,Ocean's Thirteen,Crime,2007,2007.4357923497269
399,197309027,26.61951,85000000,Open Season,Adventure,2006,2006.7459016393443
400,288747895,80.316463,85000000,Divergent,Adventure,2014,2014.204918032787
401,96976270,41.273567,68000000,Enemy at the Gates,War,2001,2001.2021857923498
402,80916492,24.107835,85000000,The Rundown,Adventure,2003,2003.737704918033
403,137298489,32.044191,85000000,Last Action Hero,Adventure,1993,1993.4658469945357
404,162242962,16.595874,85000000,Memoirs of a Geisha,Drama,2005,2005.9330601092897
405,158468292,8.282876,85000000,The Fast and the Furious: Tokyo Drift,Action,2006,2006.4248633879781
407,142940100,36.069611,90000000,Meet Joe Black,Fantasy,1998,1998.8661202185792
408,78382433,18.827753,85000000,Collateral Damage,Action,2002,2002.0997267759562
410,183018522,48.126296999999994,85000000,Mirror Mirror,Adventure,2012,2012.207650273224
411,47664559,38.885195,60000000,Scott Pilgrim vs. the World,Action,2010,2010.5737704918033
412,74208267,29.211254999999998,60000000,The Core,Action,2003,2003.2431693989072
413,123307945,17.783361,84000000,Nutty Professor II: The Klumps,Fantasy,2000,2000.5737704918033
414,275650703,31.435539000000002,84000000,Scooby-Doo,Mystery,2002,2002.454918032787
415,41037742,57.67393199999999,50000000,Dredd,Action,2012,2012.6857923497269
416,237681299,41.176631,82500000,Click,Comedy,2006,2006.4767759562842
417,21028755,13.661289000000002,8000000,Creepshow,Horror,1982,1982.8661202185792
418,112483764,11.77398,85000000,Cats & Dogs 2 : The Revenge of Kitty Galore,Comedy,2010,2010.5819672131147
419,222231186,21.218000000000004,85000000,Jumper,Adventure,2008,2008.1106557377047
420,160388063,58.57976,85000000,Hellboy II: The Golden Army,Adventure,2008,2008.5300546448088
421,84785914,51.970905,65000000,Zodiac,Crime,2007,2007.172131147541
422,96085477,18.447479,82000000,The 6th Day,Science Fiction,2000,2000.8797814207649
423,484572835,109.68478799999998,80000000,Bruce Almighty,Fantasy,2003,2003.3961748633878
424,274470394,77.58066099999999,80000000,The Expendables,Thriller,2010,2010.5915300546446
425,457696359,75.290998,80000000,Mission: Impossible,Adventure,1996,1996.3934426229507
426,691210692,68.550698,75000000,The Hunger Games,Science Fiction,2012,2012.1994535519127
427,254455986,58.040149,80000000,The Hangover Part II,Comedy,2011,2011.4016393442623
428,280000000,59.113174,80000000,Batman Returns,Action,1992,1992.4685792349728
429,343397247,36.32705,80000000,Over the Hedge,Comedy,2006,2006.3101092896175
430,145771527,55.659988,80000000,Lilo & Stitch,Animation,2002,2002.474043715847
431,144000000,14.132582999999999,85000000,Charlotte's Web,Comedy,2006,2006.957650273224
432,140464664,34.070054,75000000,Deep Impact,Action,1998,1998.3551912568305
434,190320568,26.065735,82000000,The Longest Yard,Comedy,2005,2005.3852459016393
435,342695435,23.473004,75000000,Alvin and the Chipmunks: Chipwrecked,Comedy,2011,2011.954918032787
436,246984278,45.589568,80000000,Grown Ups 2,Comedy,2013,2013.5300546448088
437,230685453,23.496054,80000000,Get Smart,Action,2008,2008.4685792349728
438,266728738,16.939441,80000000,Something's Gotta Give,Drama,2003,2003.9494535519127
439,294804195,81.91469599999999,80000000,Shutter Island,Drama,2010,2010.1325136612022
440,163733697,19.500892999999998,80000000,Four Christmases,Comedy,2008,2008.9043715846994
441,260696994,29.558157,75000000,Robots,Animation,2005,2005.1939890710382
442,245676146,46.075037,80000000,Face/Off,Action,1997,1997.49043715847
443,212874442,23.531720999999997,80000000,Bedtime Stories,Fantasy,2008,2008.9822404371585
444,181001478,49.078546,80000000,Road to Perdition,Thriller,2002,2002.532786885246
445,214918407,37.02665,80000000,Just Go with It,Romance,2011,2011.1106557377047
446,224012234,45.154631,75000000,Con Air,Action,1997,1997.4193989071039
447,178066569,46.887983,80000000,Eagle Eye,Mystery,2008,2008.7349726775958
448,173013509,24.598479,79000000,Cold Mountain,Drama,2003,2003.9822404371585
449,157107755,32.363538,80000000,The Book of Eli,Action,2010,2010.0382513661202
450,177977226,11.503960000000001,80000000,Flubber,Comedy,1997,1997.9043715846994
451,91188905,19.375768,80000000,The Haunting,Horror,1999,1999.5628415300546
452,250200000,36.125715,80000000,Space Jam,Animation,1996,1996.8743169398906
454,233093859,41.890722,80000000,The Day the Earth Stood Still,Drama,2008,2008.9439890710382
455,136982834,22.179658,75000000,Conspiracy Theory,Action,1997,1997.6024590163934
456,211817906,139.575085,68000000,Fury,War,2014,2014.7909836065573
457,164000000,18.264635000000002,70000000,Six Days Seven Nights,Action,1998,1998.4494535519127
458,201584141,11.187696,80000000,Yogi Bear,Comedy,2010,2010.9467213114756
459,122563539,41.670544,80000000,Spirit: Stallion of the Cimarron,Western,2002,2002.398907103825
460,169852759,27.462640000000004,80000000,Zookeeper,Comedy,2011,2011.516393442623
461,136159423,17.455023999999998,80000000,Lost in Space,Adventure,1998,1998.2581967213114
462,96105964,21.394281,80000000,The Manchurian Candidate,Drama,2004,2004.5819672131147
464,473226958,61.692197,80000000,Hotel Transylvania 2,Animation,2015,2015.724043715847
465,90874570,14.530945999999998,80000000,Fantasia 2000,Animation,1999,1999.9631147540983
466,123729176,25.978555,80000000,The Time Machine,Science Fiction,2002,2002.1775956284155
468,147080413,36.788745,102000000,Swordfish,Action,2001,2001.4357923497269
469,142400065,31.054334000000004,75000000,The Legend of Zorro,Action,2005,2005.8155737704917
470,71485043,21.891078,85000000,What Dreams May Come,Drama,1998,1998.7554644808743
472,105316267,40.138009000000004,88000000,The Brothers Grimm,Adventure,2005,2005.6543715846994
473,101371017,44.090534999999996,70000000,Mars Attacks!,Comedy,1996,1996.9494535519127
476,122444772,36.664991,80000000,Surrogates,Action,2009,2009.7322404371585
477,34566746,18.261210000000002,80000000,Thirteen Days,Drama,2000,2000.9822404371585
478,159212469,16.681269,80000000,Daylight,Action,1996,1996.9330601092897
479,126546518,10.088006,80000000,Walking With Dinosaurs,Animation,2013,2013.9658469945357
480,21400000,7.89147,44000000,Battlefield Earth,Action,2000,2000.3606557377047
481,68514844,16.715631,80000000,Looney Tunes: Back in Action,Animation,2003,2003.8715846994535
482,53825515,9.357733999999999,80000000,Nine,Drama,2009,2009.9248633879781
483,19480739,11.22268,80000000,Timeline,Action,2003,2003.9043715846994
484,17626234,14.564667000000002,80000000,The Postman,Drama,1997,1997.9849726775958
485,69131860,11.356079,90000000,Babe: Pig in the City,Adventure,1998,1998.9016393442623
486,146936910,52.612025,90000000,The Last Witch Hunter,Fantasy,2015,2015.8073770491803
487,33463969,13.800656,80000000,Red Planet,Thriller,2000,2000.8606557377047
488,107944236,27.097932,86000000,Arthur et les Minimoys,Adventure,2006,2006.9521857923498
490,5989640,7.342892,80000000,A Sound of Thunder,Thriller,2005,2005.3743169398906
491,117831631,50.561849,130000000,Pompeii,Action,2014,2014.1325136612022
493,313542341,59.248437,60000000,A Beautiful Mind,Drama,2001,2001.9467213114756
494,788241776,90.457886,45000000,The Lion King,Family,1994,1994.4795081967213
495,355692760,40.723459000000005,79000000,Journey 2: The Mysterious Island,Adventure,2012,2012.051912568306
496,248384621,41.247402,78000000,Cloudy with a Chance of Meatballs 2,Animation,2013,2013.737704918033
497,209196298,10.083905,78000000,Red Dragon,Crime,2002,2002.7459016393443
498,108103450,16.759252,100000000,Hidalgo,Western,2004,2004.1803278688526
499,149673788,22.132417999999998,79000000,Jack and Jill,Comedy,2011,2011.863387978142
500,236350661,10.520961,76000000,2 Fast 2 Furious,Action,2003,2003.4303278688526
501,97571250,35.384423,64000000,The Little Prince,Adventure,2015,2015.5792349726776
502,15071514,15.673154,80000000,The Invasion,Science Fiction,2007,2007.6297814207649
503,35134820,8.981427,76000000,The Adventures of Rocky & Bullwinkle,Action,2000,2000.4986338797814
504,875958308,31.482871999999997,75000000,The Secret Life of Pets,Animation,2016,2016.4658469945357
505,179265204,47.436675,78000000,The League of Extraordinary Gentlemen,Fantasy,2003,2003.5300546448088
506,970761885,136.886704,76000000,Despicable Me 2,Animation,2013,2013.4849726775958
507,816969268,60.442593,75000000,Independence Day,Action,1996,1996.4849726775958
508,229074524,2.502487,73000000,The Lost World: Jurassic Park,Adventure,1997,1997.3961748633878
509,532680671,48.110909,75000000,Madagascar,Family,2005,2005.4016393442623
510,69959751,35.387874,76000000,Children of Men,Drama,2006,2006.7267759562842
511,296339527,4.6689099999999994,75000000,X-Men,Adventure,2000,2000.535519125683
512,258270008,73.82289,75000000,Wanted,Action,2008,2008.4685792349728
513,335062621,51.469576,75000000,The Rock,Action,1996,1996.4330601092897
514,660940780,85.11505799999999,80000000,Ice Age: The Meltdown,Animation,2006,2006.2295081967213
515,196482882,61.437585999999996,75000000,50 First Dates,Comedy,2004,2004.1188524590164
516,90450008,31.160542,50000000,Hairspray,Family,2007,2007.535519125683
517,78000586,15.761384,80000000,Exorcist: The Beginning,Horror,2004,2004.6379781420765
519,117698894,71.124686,75000000,Now You See Me,Thriller,2013,2013.4125683060108
520,271430189,38.864027,80000000,Grown Ups,Comedy,2010,2010.4822404371585
521,219417255,57.753914,60000000,The Terminal,Comedy,2004,2004.4631147540983
522,73034460,13.25753,35000000,Hotel for Dogs,Comedy,2009,2009.0437158469945
523,215663859,13.318744,75000000,Vertical Limit,Action,2000,2000.938524590164
524,119000410,18.70031,75000000,Charlie Wilson's War,Comedy,2007,2007.9685792349728
525,367275019,47.094369,75000000,Shark Tale,Animation,2004,2004.72131147541
526,154937680,14.486310999999999,70000000,Dreamgirls,Drama,2006,2006.9849726775958
527,95226116,18.614720000000002,53000000,Be Cool,Comedy,2005,2005.1775956284155
528,130358911,29.035221999999997,70000000,Munich,Drama,2005,2005.9767759562842
529,85632458,27.055085,70000000,Tears of the Sun,Action,2003,2003.1857923497269
530,98159963,23.004607,75000000,Killers,Action,2010,2010.4275956284155
531,108145109,48.744209000000005,75000000,The Man from U.N.C.L.E.,Comedy,2015,2015.6188524590164
532,55041367,14.209329,80000000,Spanglish,Comedy,2004,2004.9631147540983
533,140175006,36.368839,75000000,Monster House,Animation,2006,2006.5573770491803
534,67631903,24.353302,75000000,Bandits,Action,2001,2001.782786885246
535,127600435,19.143321,55000000,First Knight,Action,1995,1995.51912568306
537,226904017,37.917002000000004,75000000,Immortals,Fantasy,2011,2011.8606557377047
538,77944725,23.663713,52000000,Hostage,Mystery,2005,2005.191256830601
539,36754634,14.443810000000001,75000000,Titan A.E.,Animation,2000,2000.4603825136612
540,51142659,10.605084,75000000,Hollywood Homicide,Action,2003,2003.441256830601
541,14567883,11.873856,75000000,Soldier,Action,1998,1998.8128415300546
